age,height,hhincome,female
75,1.524,48.06,1
81,1.651,103.45,0
74,1.6002,103.45,1
73,1.4732,28.8,1
77,1.7907,28.8,0
76,1.6637,17.49685693,1
82,1.5748,24.2,1
87,1.5494,24.2,0
73,1.6764,171.5477326,1
81,1.7018,25.2,1
80,1.5494,12.96,1
64,1.6764,30.8,1
77,1.8288,31.776,0
77,1.5748,31.776,1
72,1.6002,31.884,1
81,1.651,9.696,1
81,1.778,224.8,0
73,1.7272,224.8,1
73,1.6891,10.86,0
81,1.651,22.214,0
78,1.778,21.2,0
64,1.6764,21.2,1
75,1.651,19.456,1
76,1.651,2.297411735,1
81,1.651,19.38,0
78,1.6256,19.38,1
74,1.8034,9.42,0
69,1.6256,9.42,1
80,1.524,14.268,1
81,1.8161,14.4,0
77,1.6764,12.72,1
76,1.8796,64.8,0
76,1.7272,64.8,1
73,1.7272,26.736,0
77,1.6256,9.24,0
72,1.524,9.24,1
74,1.7526,45.41647365,0
63,1.5748,45.41647365,1
77,1.6256,550.254,1
89,1.778,550.254,0
79,1.7272,69.38,0
68,1.524,69.38,1
70,1.6002,25.752,1
81,1.651,27.9,1
86,1.6383,27.9,0
80,1.8288,33.83493263,0
81,1.7018,33.83493263,1
75,1.8288,126.212,0
70,1.6256,126.212,1
81,1.5494,5.4,1
75,1.8034,133.69,0
67,1.6129,133.69,1
73,1.7272,49.2,0
78,1.651,14.4,1
77,1.3462,14.376,1
85,1.8288,14.376,0
71,1.651,0.0,1
79,1.6256,35.64,1
67,1.7018,35.64,0
83,1.7018,13.92,0
64,1.6002,3.0,1
83,1.6256,13.92,1
76,1.7526,378.1165497,0
67,1.5875,110.5386259,1
78,1.7272,98.256,0
64,1.6002,98.256,1
76,1.6256,19.8,1
79,1.651,19.8,0
75,1.8288,89.216,0
59,1.778,89.216,1
81,1.6129,14.712,1
63,1.651,87.74659905,1
78,1.7272,37.834,1
72,1.8288,158.64,0
65,1.6129,158.64,1
74,1.5748,9.24,1
77,1.8034,12.78,0
76,1.5748,24.528,1
76,1.8034,24.528,0
77,1.5748,10.416,1
76,1.524,25.92,1
72,1.5748,9.9,1
83,1.651,25.2,1
76,1.5748,9.3,1
80,1.6637,12.00024,1
75,1.8542,85.152,0
72,1.6383,85.152,1
78,1.6002,22.96,1
83,1.651,35.928,1
68,1.6256,174.6672051,1
80,1.7526,121.092,0
76,1.6002,121.092,1
77,1.8796,103.8,0
79,1.5367,15.0,1
72,1.651,35.80459592,1
72,1.651,106.08,1
75,1.6764,106.08,0
69,1.5748,16.608,1
73,1.7399,36.656,0
58,1.651,36.656,1
79,1.6383,49.068,1
74,1.778,49.068,0
78,1.6002,12.0,1
79,1.4986,21.444,1
80,1.4986,28.64666894,1
82,1.7272,28.64666894,0
72,1.6002,29.856,1
72,1.8542,29.856,0
78,1.7272,66.0,0
72,1.6129,57.0,1
75,1.4986,38.424,1
77,1.8288,57.39076098,0
74,1.6637,57.39076098,1
65,1.4986,11.748,1
74,1.5113,25.666,1
83,1.5748,31.428,1
86,1.7526,31.428,0
72,1.6764,30.37197161,1
69,1.5494,87.179,1
77,1.7526,81.6,0
76,1.5748,81.6,1
82,1.8542,103.588,0
78,1.524,48.06,1
80,1.651,21.6,1
73,1.7272,2363.422735,0
79,1.8796,90.74111998,0
57,1.6002,90.74111998,1
79,1.8796,286.092,0
72,1.651,80.0273956,1
81,1.7018,24.912,0
63,1.5748,24.912,1
77,1.651,19.2,0
77,1.4986,19.2,1
73,1.7272,54.8,1
75,1.778,126.6,0
62,1.5748,126.6,1
72,1.7018,30.72196455,0
70,1.651,30.72196455,1
76,1.4732,24.336,1
81,1.6764,60.858,0
76,1.7272,76.27031694,0
72,1.6256,76.27031694,1
72,1.905,141.873,0
63,1.7526,141.873,1
77,1.6002,83.54,1
83,1.6891,151.4499545,1
74,1.8034,23.42,0
73,1.7018,195.746363,1
76,1.7018,149.372,1
69,1.6764,149.372,0
75,1.7526,33.668,0
72,1.6256,33.668,1
80,1.6002,9.6,1
77,1.651,10.776,1
73,1.5748,41.676,1
67,1.8288,41.676,0
76,1.5494,29.32710261,1
75,1.7907,22.5540268,0
83,1.7145,21.6,0
79,1.7272,49.49795276,1
84,1.8034,49.49795276,0
74,1.6891,46.8,0
76,1.6891,46.8,1
82,1.8034,14.82,0
73,1.7526,54.2,0
80,1.6256,10.344,1
72,1.7526,26.352,0
79,1.8034,33.708,0
73,1.7272,33.708,1
80,1.8288,37.132,0
80,1.778,134.398,0
76,1.8034,37.924,0
70,1.651,37.924,1
79,1.651,11.904,1
74,1.8288,58.404,0
67,1.6764,58.404,1
73,1.8288,41.52,0
64,1.7272,41.52,1
79,1.8542,25.788,0
78,1.5748,25.788,1
81,1.5494,10.2,1
74,1.5494,54.23618392,1
79,1.778,54.23618392,0
73,1.6002,20.304,1
76,1.7272,39.4,0
80,1.778,89.74,0
80,1.6002,89.74,1
73,1.778,27.388,0
82,1.6256,4.701,1
80,1.9558,4.701,0
81,1.6256,9.312,1
76,1.6637,13.98,1
74,1.651,76.00127027,1
86,1.5494,39.0,1
77,1.6764,61.056,0
79,1.7018,24.0,1
79,1.6002,22.44,1
82,1.6637,25.572,1
81,1.651,33.204,0
73,1.5748,33.204,1
79,1.6764,12.3,1
84,1.905,12.3,0
77,1.5494,12.6,1
80,1.651,12.6,0
73,1.651,15.6,1
77,1.7526,210.492,0
76,1.5748,210.492,1
75,1.6764,25.796,0
70,1.651,25.796,1
72,1.8034,171.216,0
72,1.5748,171.216,1
73,1.905,109.2,0
71,1.651,109.2,1
74,1.7018,205.324,0
75,1.5875,205.324,1
73,1.8796,95.916,0
69,1.6002,95.916,1
78,1.6764,112.4,0
73,1.8542,320.708,0
54,1.6891,320.708,1
77,1.651,13.92,1
78,1.7526,35.76707448,0
75,1.651,35.76707448,1
72,1.7526,127.612,0
73,1.778,127.612,0
74,1.778,76.404,0
69,1.7272,76.404,1
80,1.778,51.30187004,0
67,1.6002,19.20024,1
78,1.8034,237.9333113,0
59,1.6764,237.9333113,1
80,1.7526,120.4902826,1
66,1.6256,11.4,1
80,1.5494,196.1814015,1
80,1.6764,196.1814015,0
76,1.6002,82.21700888,1
78,1.7907,1320.356,0
53,1.5875,1320.356,1
64,1.6256,93.54,1
66,1.6764,93.54,0
76,1.6129,125.843985,1
75,1.8542,242.1,0
67,1.7018,242.1,1
73,1.8288,231.40036,0
63,1.651,231.40036,1
67,1.6256,50.56,1
76,1.5113,8.64,1
79,1.651,137.84416,1
55,1.7526,137.84416,0
82,1.5748,17.916,1
84,1.6002,17.916,0
79,1.5748,8.904,1
77,1.7399,66.45303649,1
78,1.7272,149.2,0
70,1.6002,149.2,1
73,1.5494,24.1761622,1
76,1.7018,24.1761622,0
73,1.6256,25.9,1
68,1.6256,49.8,0
75,1.8288,120.009,0
71,1.6002,120.009,1
71,1.51765,17.73612,1
76,1.651,7.8,0
69,1.5748,0.0,1
78,1.5748,22.06,1
69,1.5748,8.4,1
77,1.5748,30.42,1
73,1.7018,75.612,1
79,1.778,75.612,0
75,1.6256,20.568,1
82,1.8796,20.388,0
73,1.7018,128.508,0
66,1.6256,128.508,1
68,1.8796,50.974,0
75,1.5748,50.974,1
81,1.6256,82.8,1
83,1.6256,14.4107915,1
76,1.7018,41.06247515,0
72,1.524,41.06247515,1
81,1.524,23.712,1
82,1.5875,34.16144848,1
85,1.651,34.16144848,0
78,1.5748,210.74,1
82,1.7018,210.74,0
77,1.8288,31.2,0
70,1.651,31.2,1
82,1.6256,18.18,1
74,1.6764,34.36423013,0
69,1.651,34.36423013,1
79,1.651,15.672,1
83,1.6002,24.8,1
81,1.6256,67.836,1
76,1.7653,115.3,0
73,1.7018,115.3,1
78,1.778,37.584,0
76,1.7272,56.612,0
75,1.6002,56.612,1
70,1.5494,31.2,1
73,1.5748,135.9,1
72,1.778,135.9,0
74,1.7272,49.08,0
72,1.6002,49.08,1
80,1.7018,12.66,1
78,1.6256,96.80892827,1
72,1.6256,40.476,1
74,1.6256,71.2,1
76,1.778,71.2,0
73,1.524,32.31994661,1
82,1.6764,17.052,1
59,1.8288,136.504,0
59,1.7018,136.504,1
79,1.5748,1.5,1
75,1.6764,40.77704,1
80,1.5748,11.044,1
75,1.8288,43.66163415,0
79,1.64465,43.66163415,1
76,1.905,58.012,0
71,1.6002,15.12,1
63,1.5748,58.012,1
79,1.6764,16.21752236,0
80,1.6002,31.211,1
77,1.524,15.912,1
81,1.5494,9.75,1
72,1.5748,17.4,1
76,1.6764,26.87465307,1
81,1.7272,16.612,0
75,1.7526,45.48,1
71,1.8796,45.48,0
82,1.651,43.764,0
81,1.651,43.764,1
78,1.7145,39.478,0
76,1.5748,39.478,1
81,1.778,30.36,0
76,1.5494,30.36,1
72,1.7272,48.2,0
63,1.7272,48.2,1
53,1.8542,79.82,0
72,1.6256,45.78,1
88,1.7526,45.78,0
72,1.7272,145.7,0
67,1.6256,145.7,1
74,1.651,78.426,0
73,1.651,78.426,1
75,1.8288,90.9,0
73,1.651,90.9,1
71,1.5494,25.23350981,1
72,1.5748,40.8,1
78,1.6256,20.868,1
66,1.6256,11.928,1
71,1.651,98.434,1
82,1.7272,53.72,0
76,1.5621,54.318,1
72,1.7653,134.00144,0
74,1.8034,0.24,0
79,1.7526,106.412,0
71,1.6256,106.412,1
80,1.7526,43.072,0
78,1.651,43.072,1
74,1.7018,58.718,0
75,1.6129,58.718,1
72,1.7526,14.09003768,1
73,1.6002,15.36012,1
73,1.5748,72.122,1
78,1.6256,57.26,0
78,1.6002,57.26,1
73,1.8796,135.404,0
75,1.6764,135.404,1
83,1.7018,14.4,0
77,1.5748,14.4,1
75,1.7018,10.8,0
77,1.7018,64.98,0
65,1.6256,64.98,1
74,1.651,106.6926972,1
72,1.524,598.3514155,1
72,1.8034,162.0811429,0
76,1.7018,48.48,0
70,1.6002,48.48,1
75,1.5748,49.73,1
75,1.6002,64.0,1
72,1.8034,64.0,0
78,1.7272,64.32,1
79,1.7272,64.32,0
73,1.6764,91.07689824,1
73,1.8288,171.9951818,0
74,1.7272,171.9951818,1
77,1.7526,33.50380273,0
75,1.6383,33.50380273,1
75,1.8288,25.128,0
81,1.6764,11.484,1
72,1.8796,14.94,0
73,1.4732,12.0,1
67,1.5748,31.65,1
67,1.5748,24.0,1
81,1.524,6.804,1
79,1.7018,31.636,0
81,1.524,10.32,1
73,1.5748,26.416,1
75,1.5748,10.2,1
75,1.4732,11.004,1
72,1.7272,149.854401,0
67,1.5748,149.854401,1
66,1.7526,67.75052,0
77,1.8034,47.644,0
77,1.5748,47.644,1
76,1.7526,65.4524931,0
67,1.6002,65.4524931,1
75,1.7272,5.476,0
73,1.6002,35.0,1
80,1.7272,67.8,1
82,1.5748,39.368,1
77,1.8542,174.2,0
68,1.2192,174.2,1
75,1.6764,6.24,1
60,1.778,8.76,0
74,1.7272,27.3,0
83,1.6002,42.96,1
75,1.524,19.0,1
68,1.9177,52.32,0
66,1.7526,33.4,1
73,1.7907,114.43,0
69,1.6256,114.43,1
73,1.8542,90.312,0
72,1.6256,90.312,1
75,1.905,70.5853525,0
78,1.6256,62.796,1
83,1.7018,62.796,0
70,1.7018,29.82,1
76,1.6002,92.8,1
75,1.6256,43.153,1
72,1.4986,54.0,1
78,1.8288,114.15,0
75,1.8796,114.15,1
78,1.8669,13.0,0
64,1.6256,13.0,1
81,1.5748,15.72036396,1
81,1.524,58.97,1
87,1.651,58.97,0
79,1.4732,19.92,1
87,1.7018,19.92,0
78,1.27,7.2,1
78,1.5494,10.524,1
77,1.6764,174.055029,1
89,1.8034,174.055029,0
75,1.524,38.748,1
83,1.4732,15.432,1
69,1.6002,41.38,1
71,1.5748,18.85199315,1
78,1.7272,11.12,0
77,1.6256,55.46486081,1
73,1.7018,101.44,1
81,1.7272,9.545729821,1
81,1.651,28.8,0
84,1.4986,28.8,1
79,1.8034,88.26,0
70,1.6383,88.26,1
76,1.7526,36.6,0
74,1.524,36.6,1
74,1.7272,85.48436,0
64,1.7272,85.48436,1
75,1.6002,22.56811259,1
80,1.651,57.78806752,1
78,1.8288,66.88,0
74,1.524,66.88,1
72,1.6764,54.1506,0
70,1.7018,54.1506,1
79,1.5621,49.06,1
76,1.5875,216.0116835,1
81,1.8542,216.0116835,0
74,1.651,62.892,0
72,1.5113,62.892,1
74,1.778,39.12,0
74,1.651,39.12,1
82,1.6637,19.68825626,1
80,1.7018,19.68825626,0
79,1.6129,23.544,1
79,1.6256,0.001,1
74,1.8034,19.2,0
70,1.6764,153.16,1
76,1.7526,21.06,0
82,1.778,32.0583652,0
80,1.524,32.0583652,1
75,1.6891,83.689,0
79,1.6256,12.70749565,1
81,1.8288,13.176,0
80,1.7272,18.4690392,1
72,1.59385,78.52,1
76,1.5494,16.40903803,1
56,1.6002,70.0,1
74,1.6256,33.06051209,1
63,1.8796,33.06051209,0
75,1.7272,42.36,0
77,1.6764,23.86777019,1
80,1.8288,23.86777019,0
71,1.5748,65.653,1
76,1.4986,42.7521012,1
55,1.6002,8.944,1
45,1.8542,8.944,0
80,1.7526,30.6,0
87,1.8288,25.07268,0
80,1.7272,95.572,0
73,1.6002,95.572,1
79,1.6002,7.5,1
72,1.7018,40.75,0
72,1.6002,40.75,1
72,1.7272,97.01094342,0
69,1.7145,97.01094342,1
76,1.6256,22.416,1
79,1.778,22.416,0
76,1.8288,17.544,0
74,1.6256,13.10797323,1
76,1.7526,18.0,0
62,1.6256,13.2,1
64,1.4986,15.78,1
83,1.6002,30.89340723,1
82,1.6002,32.0,1
72,1.7018,39.372,1
75,1.7526,39.372,0
72,1.5748,49.104,1
68,1.5748,49.104,1
74,1.6764,59.16,1
69,1.8288,59.16,0
82,1.7018,25.198,0
68,1.5494,25.198,1
80,1.651,20.292,1
78,1.651,32.776,1
68,1.651,35.536,1
78,1.8288,37.872,0
75,1.6129,37.872,1
82,1.778,45.544,0
77,1.5748,45.544,1
75,1.7272,61.218,0
65,1.6002,61.218,1
81,1.8542,39.42,0
57,1.7018,39.42,1
83,1.6637,27.36,1
82,1.778,42.988,0
73,1.7018,42.988,1
76,1.7145,42.024,1
79,1.4224,19.64,1
72,1.4986,30.0,1
73,1.8288,30.0,0
76,1.8288,44.4,0
78,1.5494,44.4,1
75,1.5748,8.652,1
79,1.7018,92.252,0
83,1.7018,208.8,0
86,1.651,208.8,1
78,1.8034,309.2,0
57,1.7018,309.2,1
76,1.7272,11.532,1
74,1.651,41.696,1
74,1.6764,32.4,1
73,1.6891,32.442,0
71,1.5748,32.442,1
72,1.6764,49.092,1
82,1.6764,14.784,1
76,1.7526,31.404,1
79,1.8288,31.404,0
74,1.6002,29.38,1
75,1.7272,15.0,0
73,1.5494,15.0,1
74,1.6002,47.164,1
74,1.6256,64.41510932,1
76,1.6256,16.108,1
80,1.7018,12.04944,1
76,1.5494,18.7596,1
74,1.8034,74.0,0
83,1.6256,74.0,1
76,1.6256,65.646,1
75,1.8034,65.646,0
76,1.6256,40.696,1
77,1.651,25.3,1
81,1.651,18.12,1
78,1.6002,40.212,1
80,1.8034,40.212,0
77,1.5621,26.64,1
70,1.6002,10.80024,1
73,1.7145,22.087,1
77,1.7526,22.087,0
77,1.6383,43.318,1
78,1.7272,115.35,0
63,1.5748,115.35,1
80,1.6256,110.9320457,1
80,1.7526,110.9320457,0
72,1.7526,71.2,0
58,1.6764,71.2,1
82,1.524,38.615,1
86,1.8542,38.615,0
75,1.651,12.5,1
79,1.8288,55.2,0
63,1.7018,55.2,1
82,1.5494,69.75472,1
79,1.6383,29.67672,1
83,1.7272,44.68,0
84,1.6764,17.12,0
82,1.778,106.5606718,0
70,1.6637,106.5606718,1
77,1.651,22.8,1
79,1.7018,11.692,1
75,1.524,33.876,1
73,1.7526,33.876,0
77,1.6002,18.6,0
82,1.778,49.268,0
83,1.4986,49.268,1
71,1.6256,17.052,1
73,1.7272,67.74741905,0
69,1.7018,67.74741905,1
72,1.5748,17.46,1
75,1.5494,30.41916,1
78,1.5748,28.56,1
86,1.651,28.56,0
74,1.6764,17.28,1
79,1.7526,41.044,0
78,1.6383,41.044,1
76,1.8034,40.952,1
72,1.8796,71.0,0
70,1.6764,71.0,1
75,1.5367,15.98952,1
78,1.8796,12.0,0
63,1.6637,115.5,1
80,1.6764,1.848,1
82,1.7018,17.604,1
72,1.5875,31.315,1
75,1.5748,32.482,1
74,1.8034,20.17607113,0
83,1.6129,45.22,1
72,1.778,90.06684414,0
58,1.6256,90.06684414,1
63,1.6764,127.94,1
67,1.8288,127.94,0
74,1.905,43.872,0
77,1.7526,66.8,0
74,1.6002,66.8,1
77,1.6383,15.24,1
77,1.7907,60.28963717,0
67,1.6256,60.28963717,1
79,1.524,25.22638842,1
80,1.6002,25.22638842,0
74,1.524,40.592,1
71,1.8542,40.592,0
79,1.651,43.444,1
83,1.651,43.444,0
81,1.651,29.376,0
71,1.7272,29.376,1
78,1.5748,61.504,1
70,1.27,12.0,1
81,1.6256,52.204,1
78,1.8796,34.416,0
74,1.6256,76.556,1
77,1.7018,76.556,0
77,1.8288,56.312,0
77,1.5748,56.312,1
82,1.397,20.098,1
81,1.4732,19.2,1
77,1.6764,41.704,0
76,1.58115,41.704,1
74,1.5875,14.544,1
74,1.6002,120.0003893,1
78,1.7399,120.0003893,0
75,1.7653,75.6383789,0
73,1.6002,75.6383789,1
73,1.8796,22.128,0
65,1.524,22.128,1
75,1.5748,9.708,1
74,1.7272,39.816,0
79,1.4986,25.272,0
70,1.4478,26.76,1
74,1.6637,19.71005097,0
59,1.5748,5.106,1
76,1.651,11.172,1
72,1.5748,7.205,1
74,1.5748,29.94,1
66,1.778,29.07,0
73,1.524,11.892,1
72,1.905,211.6,0
64,1.651,211.6,1
79,1.7018,20.88700513,1
79,1.651,20.88700513,0
77,1.5875,58.8,1
85,1.7018,58.8,0
82,1.5494,17.052,1
75,1.6637,49.8,1
73,1.651,6.0,1
79,1.6764,71.702,1
74,1.6002,54.3,1
76,1.6764,30.0,1
72,1.6256,6.0,0
47,1.524,115.0,1
76,1.6002,12.252,1
82,1.6002,14.18436,1
83,1.6256,22.08,1
84,1.7272,22.08,0
77,1.5748,225.024,1
78,1.778,225.024,0
82,1.8796,86.95148,0
79,1.7018,86.95148,1
75,1.6256,8.4,1
76,1.7526,39.03286151,0
72,1.6256,39.03286151,1
76,1.778,70.09248,0
69,1.651,70.09248,1
75,1.6002,28.396,1
80,1.5748,25.164,1
78,1.651,12.0,1
74,1.7526,49.64,0
58,1.651,49.64,1
73,1.6002,14.1,1
83,1.5367,3.6,1
79,1.7018,55.35,0
75,1.6383,55.35,1
82,1.7018,20.208,1
63,1.6764,18.936,1
79,1.8034,7.104,0
58,1.7526,28.0,1
75,1.5494,25.696,1
73,1.7526,110.5,0
55,1.7526,110.5,1
64,1.6002,107.9,1
79,1.651,18.258,1
77,1.6383,45.204,1
78,1.8288,50.232,0
77,1.651,50.232,1
72,1.6002,28.44,1
73,1.6637,27.99964284,1
66,1.778,26.66,0
70,1.9304,44.7,0
65,1.6002,44.7,1
76,1.651,36.80625891,1
83,1.7272,36.80625891,0
81,1.6256,19.0,1
73,1.6002,12.78488168,1
80,1.778,45.6,0
74,1.7526,26.616,0
71,1.778,26.616,1
79,1.5748,16.8,1
74,1.6256,24.168,1
79,1.6256,17.304,1
81,1.651,45.53623736,1
76,1.7526,16.386,0
77,1.6891,13.324,1
76,1.7526,24.23513321,0
74,1.6002,24.23513321,1
75,1.7018,27.0,1
75,1.778,30.39862883,0
70,1.7018,30.39862883,1
78,1.651,8.28,1
81,1.6002,7.956,1
51,1.8542,0.0,0
77,1.6637,14.95779372,1
73,1.6002,12.048,0
73,1.6256,21.996,0
79,1.4986,21.996,1
70,1.6002,5.592,1
65,1.651,9.804,1
75,1.5748,13.2,1
81,1.6764,17.76,0
75,1.6256,17.76,1
83,1.651,6.488,1
76,1.6002,10.8,1
73,1.5748,5.4,1
83,1.6256,14.568,0
81,1.524,14.568,1
76,1.6256,9.456,1
80,1.7272,24.96,0
72,1.6002,126.328,1
90,1.4986,20.832,1
74,1.5748,25.6,1
70,1.6256,55.094,1
62,1.7526,55.094,0
80,1.5494,13.44,1
75,1.7018,13.296,1
75,1.6256,1.404,1
73,1.8288,25.6,0
66,1.651,40.66,1
78,1.6002,49.11567841,1
80,1.8034,49.11567841,0
75,1.524,7.608,1
81,1.6002,108.4912473,1
73,1.6256,19.3,0
58,1.5748,8.4,1
77,1.524,38.84,1
81,1.524,25.532,1
74,1.8034,67.236,0
71,1.6764,67.236,1
76,1.524,14.64533312,1
80,1.6256,19.20036,1
76,1.8034,121.0,0
64,1.651,121.0,1
77,1.7272,22.392,0
84,1.4478,22.392,1
78,1.8542,24.51648,0
67,1.6002,24.51648,1
72,1.7018,159.479711,0
71,1.5748,159.479711,1
61,1.7145,40.412,1
58,1.6764,40.412,0
76,1.7907,56.916,0
72,1.6002,56.916,1
78,1.778,12.648,0
73,1.5494,12.648,1
82,1.6256,10.548,1
81,1.778,64.696,0
79,1.6256,64.696,1
77,1.7526,41.63260515,0
78,1.651,41.63260515,1
79,1.5494,17.52,1
75,1.6002,18.6244,1
82,1.7653,18.991,0
76,1.6637,18.991,1
81,1.651,27.0,1
78,1.7272,22.21216,1
72,1.651,16.56,1
88,1.6637,29.81177356,0
76,1.7526,32.13495951,0
73,1.6256,32.13495951,1
82,1.8161,95.72262582,0
81,1.7272,95.72262582,1
78,1.524,33.504,1
81,1.5494,37.5,1
86,1.7018,37.5,0
75,1.4986,24.126,1
77,1.778,24.126,0
81,1.7526,18.012,0
77,1.6764,9.156,0
82,1.5494,9.6,1
73,1.7526,19.2,0
64,1.4732,19.2,1
71,1.4986,7.838,1
75,1.651,16.54619533,0
71,1.5748,16.54619533,1
81,1.6002,14.592,1
63,1.5748,37.8,1
74,1.8034,14.4,0
81,1.6764,3.52,0
63,1.6002,8.868,1
62,1.524,29.558,1
57,1.6764,29.558,0
75,1.6764,8.892,1
78,1.7018,9.66,1
79,1.7018,11.412,1
76,1.6256,12.11616,1
80,1.7272,211.3012,0
67,1.5748,211.3012,1
74,1.7272,57.24716928,0
77,1.6002,57.24716928,1
76,1.6764,15.92697863,1
79,1.7399,58.44,0
77,1.5621,58.44,1
78,1.6256,41.468,1
75,1.8034,74.4,0
51,1.5748,74.4,1
73,1.5748,21.53355981,1
76,1.5748,8.64,1
87,1.6256,30.2,0
75,1.6256,16.228,1
86,1.7018,17.964,0
74,1.6256,31.276,1
74,1.7526,35.632,0
73,1.6002,35.632,1
72,1.6129,6.96,1
77,1.778,83.12,0
67,1.6002,83.12,1
81,1.7018,24.32,1
85,1.9304,21.83564,0
79,1.5748,34.9,1
76,1.7018,39.6,0
72,1.8796,15.864,0
67,1.6256,25.752,1
80,1.8542,3.6,0
78,1.8034,93.901,0
78,1.6256,93.901,1
73,1.6764,99.8,1
72,1.778,99.8,0
81,1.7018,16.766,1
74,1.778,70.49296,0
69,1.5621,70.49296,1
84,1.651,22.272,1
78,1.7145,23.073,0
69,1.67005,23.073,1
81,1.524,28.4,1
83,1.6764,123.8,0
75,1.5748,123.8,1
73,1.5748,12.0,1
83,1.778,12.0,0
77,1.6002,13.29114234,1
78,1.8288,17.09274673,0
77,1.7272,56.57,1
62,1.5748,52.8,1
82,1.8034,51.268,0
83,1.7272,112.904,0
84,1.6002,112.904,1
77,1.5621,18.17880346,1
78,1.7272,18.17880346,0
74,1.7526,42.8,0
71,1.6129,42.8,1
78,1.6764,16.8,1
76,1.7399,584.2441916,0
69,1.5113,584.2441916,1
77,1.651,86.5237763,1
74,1.6256,8.892,1
74,1.6891,41.01,1
77,1.5748,12.0,1
81,1.7526,38.4,0
80,1.524,38.4,1
77,1.651,43.1178,1
83,1.778,43.1178,0
65,1.6256,11.166,1
75,1.6256,35.4,1
62,1.6891,13.2,1
77,1.6002,12.0,1
80,1.7272,19.83779999,1
81,1.651,63.60370054,1
73,1.5494,18.892,1
70,1.6764,84.4,1
65,1.7907,84.4,0
75,1.7399,42.946,0
75,1.6256,42.946,1
77,1.8542,38.508,0
77,1.6002,38.508,1
79,1.8796,63.06524547,0
83,1.6002,63.06524547,1
78,1.7018,51.208,0
72,1.6256,51.208,1
82,1.8288,12.984,0
78,1.6764,12.984,1
79,1.9558,49.048,0
82,1.6256,12.0,0
82,,12.0,1
85,1.778,107.1195672,0
74,1.7399,58.184,0
75,1.59385,58.184,1
76,1.7526,24.936,0
68,1.5494,24.936,1
72,1.524,61.36,1
71,1.7526,61.36,0
74,1.8288,55.044,0
68,1.6256,55.044,1
80,1.6764,68.528,0
76,1.4986,68.528,1
74,1.5875,33.36,1
80,1.7018,101.106842,1
88,1.778,101.106842,0
78,1.778,81.121,0
73,1.6637,81.121,1
78,1.7272,21.618,0
80,1.7526,41.57,0
77,1.524,41.57,1
80,1.6256,59.6290455,1
84,1.8288,59.6290455,0
77,1.6002,67.748,1
75,1.778,44.725,0
65,1.651,44.725,1
68,1.778,48.229,0
82,1.5748,109.692,1
75,1.778,62.364,0
72,1.6256,62.364,1
73,1.6764,26.4,0
52,1.6256,26.4,1
76,1.651,24.7819881,1
77,1.8034,97.56,0
82,1.778,59.7,0
80,1.651,59.7,1
79,1.524,12.0,1
79,1.7145,138.4654288,0
69,1.6891,138.4654288,1
61,1.5748,45.19,1
53,1.6764,7.4,0
78,1.7018,58.7,0
77,1.5748,58.7,1
83,1.6764,12.92,1
68,1.8796,24.0,0
64,1.8288,58.0,0
80,1.5494,83.06629102,1
86,1.7399,233.2267718,0
76,1.5748,13.665,1
81,1.6256,66.036,1
79,1.6256,53.20545537,1
84,1.6002,24.0,0
82,1.6256,30.0,1
72,1.8034,123.856,0
72,1.524,123.856,1
71,1.6256,27.68,1
74,1.8034,146.193343,0
43,1.524,146.193343,1
67,1.5748,23.928,1
77,1.7272,66.02354208,0
76,1.6002,66.02354208,1
73,1.778,16.30337557,0
74,1.6256,20.4,1
79,1.8796,743.38,0
76,1.7018,743.38,1
82,1.778,101.9,0
82,1.8288,28.14,0
76,1.524,76.1,1
70,1.8288,76.1,0
79,1.4986,18.612,1
76,1.651,15.19005976,1
74,1.7272,11.148,0
69,1.397,11.148,1
74,1.7018,30.024,0
69,1.6764,30.024,1
74,1.5494,73.24,1
74,1.7018,11.964,1
72,1.6256,77.579,1
78,1.5875,20.8704,1
80,1.7018,57.964,1
88,1.8288,57.964,0
77,1.8034,30.12,0
72,1.651,30.12,1
67,1.7018,24.972,1
77,1.778,231.0910064,0
76,1.6764,231.0910064,1
85,1.8034,15.6,0
73,1.8034,47.2,0
76,1.651,47.2,1
82,1.6383,35.269,1
73,1.651,16.8,1
78,1.8288,2.268,0
78,1.6256,43.704,1
82,1.6764,21.688,1
66,1.8796,21.688,0
75,1.651,19.2,0
50,1.5748,19.2,1
80,1.524,13.08,1
83,1.5748,13.08,0
81,1.651,20.4,0
88,1.6256,20.4,1
73,1.524,7.752,1
73,1.651,25.032,1
83,1.778,9.348,0
76,1.6256,86.451,0
75,1.651,86.451,1
79,1.651,102.356,0
51,1.6764,102.356,1
77,1.7272,150.0,1
78,1.8034,150.0,0
78,1.5748,31.207,1
80,1.5748,16.008,1
79,1.7018,22.312,1
75,1.7272,150.012,0
70,1.6764,150.012,1
76,1.8161,44.904,0
77,1.7018,44.904,1
83,1.651,55.55,1
80,1.5748,16.668,1
76,1.6256,19.91854105,1
79,1.6764,62.616,0
61,1.4986,62.616,1
83,1.60655,28.212,1
82,1.524,20.568,1
79,1.7272,81.848,1
77,1.7272,53.94,0
72,1.6764,53.94,1
73,1.7018,30.001,1
71,1.8034,40.33476,0
74,1.5748,30.288,1
82,1.7272,30.288,0
74,1.7145,60.903,1
70,1.7018,60.903,0
78,1.7526,25.5,0
75,1.6256,25.5,1
